Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
67855,2010-04-17,Melbourne,13.6,27.3,0.0,5.2,10.2,N,44.0,N,N,20.0,28.0,64.0,26.0,1025.7,1022.2,2.0,5.0,17.0,26.9,False,False,0.0
46485,2010-04-17,Canberra,7.0,23.9,0.0,1.6,10.1,ENE,33.0,SE,E,7.0,4.0,73.0,36.0,1029.2,1025.8,0.0,1.0,15.0,23.6,False,False,0.0
30982,2010-04-17,Sydney,15.8,25.3,0.6,2.4,10.8,,,W,ESE,11.0,15.0,82.0,63.0,1028.1,1026.0,1.0,3.0,19.1,24.2,False,False,0.0
64662,2010-04-17,MelbourneAirport,10.3,27.2,0.0,5.2,10.2,N,44.0,N,N,20.0,28.0,51.0,32.0,1025.8,1022.7,2.0,6.0,19.9,26.1,False,False,0.0
502,2010-04-17,Albury,8.5,25.4,0.0,,,ESE,17.0,ENE,SSE,7.0,11.0,74.0,38.0,1027.8,1024.4,,,15.8,25.0,False,False,0.0
46486,2010-04-18,Canberra,10.1,23.7,0.0,3.0,9.9,W,17.0,SE,NNE,7.0,9.0,73.0,37.0,1028.4,1024.5,1.0,7.0,16.2,23.4,False,False,0.0
33992,2010-04-18,SydneyAirport,16.7,23.9,0.0,3.6,10.7,SE,26.0,SW,SE,9.0,19.0,85.0,68.0,1027.5,1024.3,3.0,3.0,20.2,23.4,False,False,0.0
67856,2010-04-18,Melbourne,16.0,27.7,0.0,5.4,5.8,N,50.0,N,N,24.0,26.0,58.0,35.0,1025.0,1022.1,7.0,7.0,18.1,26.4,False,False,0.0
503,2010-04-18,Albury,10.1,25.1,0.0,,,SSW,17.0,,S,0.0,9.0,67.0,47.0,1027.1,1023.2,4.0,,16.8,24.6,False,False,0.0
64663,2010-04-18,MelbourneAirport,16.2,26.6,0.0,5.4,5.8,N,50.0,N,N,24.0,26.0,51.0,36.0,1025.2,1022.3,7.0,7.0,19.5,26.0,False,False,0.0
30983,2010-04-18,Sydney,,25.0,0.0,3.6,10.7,,,WNW,ESE,11.0,13.0,84.0,66.0,1027.3,1024.3,2.0,2.0,19.9,23.6,False,False,0.0
64664,2010-04-19,MelbourneAirport,14.3,27.4,0.0,6.0,6.6,N,46.0,N,N,17.0,28.0,54.0,38.0,1023.9,1021.0,6.0,7.0,20.4,26.8,False,False,0.2
46487,2010-04-19,Canberra,9.4,24.7,0.0,3.0,9.5,W,17.0,N,W,6.0,6.0,86.0,48.0,1027.5,1023.7,5.0,5.0,14.8,23.0,False,False,0.0
504,2010-04-19,Albury,11.2,25.9,0.0,,,ESE,17.0,,SSE,0.0,9.0,81.0,46.0,1025.7,1021.9,2.0,3.0,14.6,25.6,False,False,0.0
33993,2010-04-19,SydneyAirport,17.2,25.4,0.0,2.8,9.6,SE,26.0,SW,E,9.0,15.0,82.0,58.0,1026.3,1023.5,2.0,1.0,20.9,24.8,False,False,0.2
67857,2010-04-19,Melbourne,16.1,27.6,0.0,6.0,6.6,N,46.0,N,N,17.0,28.0,66.0,37.0,1023.8,1020.6,6.0,7.0,17.5,27.3,False,False,0.0
30984,2010-04-19,Sydney,17.2,24.9,0.0,2.8,9.6,,,WNW,E,6.0,13.0,82.0,65.0,1026.0,1023.7,2.0,2.0,20.5,24.2,False,False,0.0
46488,2010-04-20,Canberra,10.0,24.4,0.0,3.2,7.6,W,24.0,WSW,WSW,4.0,9.0,79.0,53.0,1026.2,1021.4,1.0,5.0,17.7,22.5,False,False,0.0
64665,2010-04-20,MelbourneAirport,16.1,28.9,0.2,6.6,8.8,N,57.0,N,N,37.0,33.0,52.0,39.0,1020.8,1017.4,4.0,6.0,22.4,27.5,False,False,0.6
505,2010-04-20,Albury,11.8,25.2,0.0,,,ENE,26.0,SSE,E,2.0,13.0,79.0,49.0,1024.6,1020.1,1.0,1.0,16.4,24.3,False,False,0.0
33994,2010-04-20,SydneyAirport,17.4,25.5,0.2,4.4,9.3,E,28.0,W,E,7.0,22.0,76.0,56.0,1025.4,1021.7,2.0,4.0,22.2,24.7,False,False,0.0
67858,2010-04-20,Melbourne,17.5,29.4,0.0,6.6,8.8,N,57.0,N,N,37.0,33.0,59.0,34.0,1020.9,1016.7,4.0,5.0,21.2,29.2,False,False,1.0
30985,2010-04-20,Sydney,17.3,24.8,0.0,4.4,9.3,,,W,E,13.0,15.0,87.0,57.0,1025.2,1021.7,1.0,5.0,20.0,24.4,False,False,0.0
67859,2010-04-21,Melbourne,17.3,24.5,1.0,5.0,7.7,N,41.0,SW,S,7.0,15.0,81.0,61.0,1021.7,1018.9,7.0,5.0,19.5,23.0,False,False,0.0
30986,2010-04-21,Sydney,16.7,24.2,0.0,3.4,10.3,,,W,ENE,15.0,20.0,95.0,63.0,1023.4,1020.4,1.0,1.0,17.6,23.9,False,False,0.0
33995,2010-04-21,SydneyAirport,16.3,26.4,0.0,3.4,10.3,E,31.0,NNW,ENE,11.0,26.0,78.0,56.0,1023.5,1020.1,1.0,2.0,20.2,24.6,False,False,0.0
46489,2010-04-21,Canberra,6.1,25.0,0.0,3.0,10.4,NNW,28.0,E,NW,2.0,9.0,78.0,39.0,1024.3,1020.4,1.0,2.0,15.3,24.7,False,False,0.0
506,2010-04-21,Albury,12.3,27.5,0.0,,,NW,20.0,ENE,SSW,6.0,7.0,74.0,44.0,1022.8,1019.5,,,18.5,26.4,False,False,0.0
64666,2010-04-21,MelbourneAirport,14.3,23.7,0.6,5.0,7.7,N,41.0,SW,S,7.0,15.0,96.0,64.0,1022.1,1019.1,8.0,5.0,16.6,23.2,False,False,0.0
46490,2010-04-22,Canberra,7.3,25.4,0.0,2.4,8.9,WNW,26.0,SE,WNW,4.0,11.0,74.0,41.0,1024.6,1020.5,0.0,2.0,15.4,24.3,False,False,0.0
33996,2010-04-22,SydneyAirport,16.8,28.4,0.0,5.4,10.6,E,28.0,NW,ENE,13.0,22.0,67.0,56.0,1023.0,1019.1,1.0,1.0,21.0,25.8,False,False,0.0
507,2010-04-22,Albury,11.4,27.3,0.0,,,WSW,17.0,,SSW,0.0,9.0,74.0,40.0,1023.6,1019.4,,,17.8,26.4,False,False,0.0
67860,2010-04-22,Melbourne,16.4,30.1,0.0,3.6,8.9,NNW,52.0,N,NW,28.0,26.0,58.0,31.0,1020.1,1016.5,1.0,5.0,21.7,29.5,False,False,0.0
64667,2010-04-22,MelbourneAirport,13.5,29.4,0.0,3.6,8.9,NNW,52.0,N,NW,28.0,26.0,55.0,34.0,1020.4,1017.3,1.0,5.0,22.1,28.4,False,False,0.0
30987,2010-04-22,Sydney,16.7,25.7,0.0,5.4,10.6,,,WNW,E,11.0,19.0,81.0,63.0,1022.9,1019.4,1.0,1.0,19.3,23.9,False,False,0.0
30988,2010-04-23,Sydney,16.6,30.7,0.0,3.2,10.6,,,W,NE,13.0,11.0,68.0,50.0,1020.6,1016.0,1.0,1.0,20.2,26.5,False,False,0.0
64668,2010-04-23,MelbourneAirport,19.0,27.2,0.0,8.0,1.2,NNW,56.0,N,NNW,24.0,20.0,44.0,55.0,1014.9,1011.9,7.0,8.0,23.0,23.5,False,False,1.0
508,2010-04-23,Albury,11.3,29.0,0.0,,,NNW,35.0,ESE,NNW,7.0,15.0,89.0,34.0,1020.5,1014.0,1.0,,15.4,27.9,False,True,3.6
33997,2010-04-23,SydneyAirport,17.0,30.2,0.0,3.2,10.6,NE,33.0,NW,ENE,15.0,22.0,53.0,38.0,1020.6,1015.5,1.0,1.0,23.1,28.6,False,False,0.0
67861,2010-04-23,Melbourne,20.8,26.4,0.0,8.0,1.2,NNW,56.0,N,NNW,24.0,20.0,44.0,62.0,1014.5,1011.8,7.0,7.0,22.6,22.7,False,True,5.0
46491,2010-04-23,Canberra,6.0,25.0,0.0,3.0,8.8,NW,39.0,,W,0.0,17.0,73.0,40.0,1022.9,1017.0,5.0,2.0,14.8,24.2,False,False,0.2
33998,2010-04-24,SydneyAirport,19.8,30.0,0.0,7.2,3.4,NNW,44.0,NNW,NNW,13.0,24.0,54.0,42.0,1014.5,1009.9,7.0,7.0,23.0,27.8,False,True,8.4
30989,2010-04-24,Sydney,20.2,28.6,0.0,7.2,3.4,,,NW,NNW,11.0,20.0,57.0,49.0,1014.3,1009.9,7.0,7.0,22.8,26.4,False,True,8.8
64669,2010-04-24,MelbourneAirport,18.3,23.9,1.0,3.8,3.0,NNW,54.0,NW,WSW,20.0,31.0,77.0,52.0,1008.4,1006.2,7.0,7.0,19.6,20.3,False,False,0.4
509,2010-04-24,Albury,15.4,19.8,3.6,,,NNW,46.0,NNE,NNW,11.0,28.0,95.0,86.0,1013.4,1008.7,8.0,8.0,17.1,18.6,True,True,17.0
67862,2010-04-24,Melbourne,19.0,24.5,5.0,3.8,3.0,NNW,54.0,NW,WSW,20.0,31.0,73.0,47.0,1007.9,1005.7,7.0,6.0,20.1,21.8,True,False,0.4
46492,2010-04-24,Canberra,14.8,17.1,0.2,5.2,0.1,NW,50.0,NNW,NNW,13.0,30.0,91.0,85.0,1015.6,1011.0,8.0,7.0,15.8,16.6,False,True,13.2
33999,2010-04-25,SydneyAirport,16.8,22.6,8.4,5.0,3.8,S,57.0,WNW,S,30.0,33.0,79.0,75.0,1013.2,1013.7,8.0,6.0,17.1,18.8,True,False,0.0
67863,2010-04-25,Melbourne,12.2,20.1,0.4,4.4,6.8,SW,44.0,W,SSW,22.0,24.0,70.0,55.0,1017.4,1019.6,4.0,6.0,14.0,17.5,False,False,0.0
510,2010-04-25,Albury,10.8,18.5,17.0,,,W,37.0,WSW,W,11.0,20.0,72.0,40.0,1016.2,1017.6,,,14.4,18.4,True,False,0.0
64670,2010-04-25,MelbourneAirport,9.0,18.8,0.4,4.4,6.8,SW,44.0,W,SSW,22.0,24.0,74.0,51.0,1017.5,1019.8,3.0,7.0,13.4,16.2,False,False,0.6
46493,2010-04-25,Canberra,10.6,19.2,13.2,2.6,8.8,SSW,41.0,WNW,NW,19.0,9.0,71.0,34.0,1013.9,1014.6,4.0,5.0,13.8,17.4,True,False,0.2
30990,2010-04-25,Sydney,17.2,22.8,8.8,5.0,3.8,,,W,S,20.0,20.0,77.0,70.0,1013.2,1013.5,7.0,5.0,17.3,19.2,True,False,0.4
46494,2010-04-26,Canberra,1.5,16.9,0.2,3.6,10.7,NNW,24.0,SE,NNW,9.0,13.0,68.0,35.0,1026.1,1022.3,0.0,5.0,9.5,16.3,False,False,0.0
67864,2010-04-26,Melbourne,8.7,20.4,0.0,1.4,8.4,N,48.0,N,NNW,19.0,17.0,72.0,40.0,1025.3,1021.2,7.0,7.0,11.7,19.5,False,False,0.0
64671,2010-04-26,MelbourneAirport,6.6,18.7,0.6,1.4,8.4,N,48.0,N,NNW,19.0,17.0,77.0,40.0,1025.4,1021.4,7.0,7.0,10.6,18.0,False,False,0.0
30991,2010-04-26,Sydney,12.5,21.8,0.4,3.0,10.5,,,W,SE,24.0,15.0,56.0,46.0,1024.3,1022.3,1.0,1.0,15.1,21.5,False,False,0.0
34000,2010-04-26,SydneyAirport,11.9,19.8,0.0,3.0,10.5,SSW,44.0,W,S,17.0,24.0,52.0,53.0,1024.5,1022.4,1.0,1.0,16.8,19.3,False,False,0.0
511,2010-04-26,Albury,5.1,17.9,0.0,,,SSE,15.0,E,S,4.0,9.0,78.0,49.0,1026.5,1023.0,,,10.4,16.9,False,False,0.0
46495,2010-04-27,Canberra,2.5,14.2,0.0,2.0,0.0,WNW,33.0,,WNW,0.0,20.0,81.0,53.0,1020.0,1017.8,7.0,7.0,8.8,13.8,False,False,0.0
34001,2010-04-27,SydneyAirport,11.0,21.1,0.0,4.4,2.2,NW,30.0,NW,W,15.0,17.0,61.0,37.0,1020.5,1017.9,5.0,7.0,15.5,20.7,False,False,0.0
67865,2010-04-27,Melbourne,11.7,17.8,0.0,4.6,0.6,N,52.0,N,SW,30.0,9.0,62.0,83.0,1018.0,1017.3,7.0,7.0,14.8,14.3,False,False,0.8
64672,2010-04-27,MelbourneAirport,10.6,17.9,0.0,4.6,0.6,N,52.0,N,SW,30.0,9.0,64.0,75.0,1018.0,1017.5,7.0,7.0,13.5,13.4,False,True,3.6
30992,2010-04-27,Sydney,11.7,20.4,0.0,4.4,2.2,,,W,W,19.0,11.0,65.0,41.0,1020.4,1017.8,6.0,7.0,14.2,20.1,False,False,0.0
512,2010-04-27,Albury,7.1,16.1,0.0,,,ENE,17.0,,ENE,0.0,7.0,84.0,58.0,1020.9,1018.0,6.0,7.0,9.7,15.9,False,True,1.6
34002,2010-04-28,SydneyAirport,11.3,25.6,0.0,2.4,10.6,NW,35.0,NW,NW,15.0,20.0,49.0,28.0,1021.1,1016.5,0.0,1.0,17.6,25.2,False,False,0.0
513,2010-04-28,Albury,9.7,17.3,1.6,,,NW,30.0,NE,WNW,6.0,17.0,84.0,50.0,1022.0,1019.6,1.0,1.0,12.4,16.9,True,False,0.4
64673,2010-04-28,MelbourneAirport,6.8,17.9,3.6,0.8,4.4,NW,56.0,N,NW,26.0,28.0,65.0,60.0,1019.0,1016.1,7.0,7.0,12.6,16.5,True,True,2.4
46496,2010-04-28,Canberra,3.6,17.9,0.0,1.4,10.5,NW,48.0,NNW,NW,20.0,33.0,71.0,44.0,1020.6,1017.2,4.0,1.0,11.9,16.2,False,False,0.0
67866,2010-04-28,Melbourne,8.8,18.1,0.8,0.8,4.4,NW,56.0,N,NW,26.0,28.0,60.0,56.0,1018.8,1015.3,7.0,7.0,12.9,18.1,False,True,2.2
30993,2010-04-28,Sydney,12.6,24.9,0.0,2.4,10.6,,,W,W,15.0,9.0,64.0,32.0,1021.0,1016.7,0.0,1.0,16.0,24.5,False,False,0.0
30994,2010-04-29,Sydney,13.4,24.6,0.0,5.0,10.7,,,W,WNW,24.0,17.0,44.0,35.0,1019.9,1017.0,1.0,1.0,18.2,24.5,False,False,0.0
514,2010-04-29,Albury,10.5,17.7,0.4,,,W,28.0,WSW,WSW,7.0,11.0,79.0,69.0,1021.9,1020.4,5.0,8.0,14.3,17.0,False,False,0.0
46497,2010-04-29,Canberra,8.8,18.1,0.0,3.6,10.2,WNW,50.0,WNW,WNW,24.0,30.0,61.0,48.0,1020.0,1018.4,2.0,1.0,13.9,16.7,False,False,0.0
67867,2010-04-29,Melbourne,12.8,18.4,2.2,2.8,2.7,W,48.0,WNW,SW,13.0,28.0,71.0,58.0,1020.8,1020.6,7.0,7.0,14.8,17.8,True,False,0.2
64674,2010-04-29,MelbourneAirport,10.8,16.8,2.4,2.8,2.7,W,48.0,WNW,SW,13.0,28.0,77.0,64.0,1020.9,1021.1,7.0,6.0,13.7,15.9,True,False,0.2
34003,2010-04-29,SydneyAirport,13.0,25.5,0.0,5.0,10.7,W,56.0,W,W,28.0,28.0,40.0,30.0,1020.2,1016.9,1.0,1.0,19.5,24.4,False,False,0.4
30995,2010-04-30,Sydney,14.0,19.4,0.0,5.0,0.3,,,W,S,20.0,13.0,79.0,64.0,1025.2,1024.4,8.0,7.0,14.4,19.2,False,True,1.8
515,2010-04-30,Albury,5.6,19.1,0.0,,,ESE,13.0,,ESE,0.0,2.0,99.0,53.0,1026.8,1024.4,8.0,,9.4,19.0,False,False,0.2
67868,2010-04-30,Melbourne,13.0,16.6,0.2,3.6,0.0,WSW,26.0,SW,S,13.0,11.0,85.0,71.0,1028.0,1026.4,7.0,7.0,13.5,16.3,False,False,0.0
46498,2010-04-30,Canberra,3.6,19.5,0.0,3.8,9.2,ENE,28.0,SE,NNW,6.0,4.0,77.0,43.0,1026.6,1024.4,1.0,2.0,9.2,18.4,False,False,0.0
64675,2010-04-30,MelbourneAirport,10.5,16.0,0.2,3.6,0.0,WSW,26.0,SW,S,13.0,11.0,79.0,67.0,1028.3,1026.6,8.0,7.0,13.0,15.9,False,False,0.2
34004,2010-04-30,SydneyAirport,13.5,19.3,0.4,5.0,0.3,SSW,46.0,NW,S,13.0,31.0,83.0,66.0,1025.3,1024.7,7.0,7.0,14.9,19.2,False,True,1.2
46499,2010-05-01,Canberra,5.5,19.8,0.0,3.4,9.3,NW,33.0,SSE,NNW,2.0,20.0,77.0,46.0,1029.2,1025.1,3.0,3.0,12.4,19.3,False,False,0.0
64676,2010-05-01,MelbourneAirport,7.6,20.1,0.2,0.4,10.3,NNW,56.0,N,NNW,30.0,31.0,80.0,47.0,1024.3,1021.8,1.0,1.0,13.3,19.3,False,False,0.0
30996,2010-05-01,Sydney,14.3,21.7,1.8,2.4,4.6,,,W,ENE,13.0,13.0,89.0,74.0,1027.6,1024.4,7.0,6.0,15.1,20.6,True,False,0.0
516,2010-05-01,Albury,5.9,21.1,0.2,,,N,22.0,,NE,0.0,9.0,84.0,46.0,1027.9,1024.1,,,11.7,20.6,False,False,0.0
34005,2010-05-01,SydneyAirport,13.4,22.4,1.2,2.4,4.6,NNW,28.0,NW,NE,17.0,19.0,87.0,64.0,1027.6,1024.4,7.0,5.0,15.7,21.6,True,False,0.0
67869,2010-05-01,Melbourne,8.2,20.9,0.0,0.4,10.3,NNW,56.0,N,NNW,30.0,31.0,75.0,82.0,1024.5,1021.2,1.0,1.0,13.5,20.4,False,False,0.0
46500,2010-05-02,Canberra,1.7,21.2,0.0,2.8,10.0,NW,26.0,SSE,NNW,6.0,15.0,87.0,41.0,1026.8,1024.2,1.0,1.0,8.6,20.6,False,False,0.0
30997,2010-05-02,Sydney,13.9,26.5,0.0,1.2,8.2,,,W,SW,19.0,2.0,90.0,30.0,1024.8,1022.1,2.0,1.0,15.3,26.3,False,False,0.2
64677,2010-05-02,MelbourneAirport,12.4,16.8,0.0,4.2,1.1,N,54.0,N,W,24.0,9.0,59.0,51.0,1023.9,1025.3,7.0,7.0,15.6,16.2,False,False,0.0
517,2010-05-02,Albury,4.8,20.7,0.0,,,SSW,15.0,NE,ESE,7.0,9.0,97.0,47.0,1026.7,1024.3,6.0,,10.0,20.3,False,False,0.0
34006,2010-05-02,SydneyAirport,13.3,26.0,0.0,1.2,8.2,WNW,30.0,NW,WNW,15.0,6.0,88.0,36.0,1024.9,1021.9,6.0,1.0,15.6,24.8,False,False,0.0
67870,2010-05-02,Melbourne,13.5,17.7,0.0,4.2,1.1,N,54.0,N,W,24.0,9.0,58.0,53.0,1023.7,1024.9,7.0,7.0,15.8,16.7,False,False,0.0
34007,2010-05-03,SydneyAirport,14.9,22.9,0.0,4.0,6.5,SSW,39.0,W,SE,9.0,13.0,65.0,68.0,1027.7,1024.5,3.0,6.0,20.4,22.2,False,False,0.0
30998,2010-05-03,Sydney,14.8,23.1,0.2,4.0,6.5,,,W,ESE,15.0,6.0,75.0,60.0,1027.6,1024.3,4.0,6.0,18.0,22.7,False,False,0.0
64678,2010-05-03,MelbourneAirport,6.1,22.8,0.0,1.6,8.3,N,70.0,N,N,11.0,37.0,80.0,40.0,1025.7,1019.2,7.0,4.0,11.0,22.2,False,False,0.0
518,2010-05-03,Albury,6.8,23.0,0.0,,,NNW,30.0,,NE,0.0,11.0,83.0,39.0,1027.1,1021.9,,,12.7,22.7,False,False,0.2
46501,2010-05-03,Canberra,3.2,21.1,0.0,3.2,6.6,ENE,31.0,SSW,NNE,6.0,13.0,81.0,45.0,1030.1,1024.4,7.0,6.0,10.9,20.5,False,False,0.6
67871,2010-05-03,Melbourne,9.2,23.0,0.0,1.6,8.3,N,70.0,N,N,11.0,37.0,78.0,38.0,1025.4,1019.1,7.0,4.0,11.6,22.2,False,False,0.0
67872,2010-05-04,Melbourne,11.6,23.5,0.0,7.0,6.8,N,80.0,N,NNW,56.0,30.0,43.0,37.0,1011.4,1006.5,6.0,7.0,19.9,22.9,False,True,4.2
519,2010-05-04,Albury,8.0,25.3,0.2,,,WNW,61.0,WSW,N,7.0,26.0,92.0,29.0,1017.8,1011.2,8.0,4.0,11.9,24.8,False,True,3.0
64679,2010-05-04,MelbourneAirport,11.0,23.8,0.0,7.0,6.8,N,80.0,N,NNW,56.0,30.0,53.0,29.0,1011.4,1007.0,6.0,7.0,18.0,22.7,False,True,2.2
34008,2010-05-04,SydneyAirport,15.7,25.6,0.0,2.8,4.2,NE,35.0,NNE,NE,9.0,22.0,73.0,53.0,1021.4,1015.6,8.0,6.0,20.5,24.7,False,False,0.0
30999,2010-05-04,Sydney,16.2,24.8,0.0,2.8,4.2,,,WNW,NE,2.0,17.0,80.0,54.0,1021.3,1015.8,7.0,5.0,19.2,24.2,False,False,0.0
46502,2010-05-04,Canberra,6.6,22.5,0.6,2.8,8.1,WNW,57.0,SSW,NW,4.0,28.0,83.0,44.0,1021.9,1015.7,3.0,6.0,14.2,21.6,False,True,19.6
67873,2010-05-05,Melbourne,9.1,17.3,4.2,4.0,6.0,WSW,50.0,W,W,28.0,31.0,64.0,60.0,1015.3,1015.2,4.0,7.0,11.4,14.5,True,True,2.2
46503,2010-05-05,Canberra,9.4,13.0,19.6,2.8,5.6,WNW,50.0,NW,W,22.0,26.0,78.0,49.0,1014.2,1013.5,7.0,5.0,9.4,10.4,True,False,0.4
64680,2010-05-05,MelbourneAirport,6.4,16.1,2.2,4.0,6.0,WSW,50.0,W,W,28.0,31.0,68.0,45.0,1015.5,1015.6,1.0,7.0,11.0,14.6,True,True,1.4
34009,2010-05-05,SydneyAirport,15.1,22.5,0.0,3.8,5.9,W,65.0,NW,WSW,11.0,37.0,64.0,36.0,1012.7,1011.7,6.0,2.0,18.8,18.2,False,True,3.8
520,2010-05-05,Albury,8.9,14.5,3.0,,,W,39.0,NW,W,17.0,22.0,84.0,51.0,1016.1,1015.5,8.0,,9.3,14.5,True,False,0.0
31000,2010-05-05,Sydney,15.4,21.1,0.0,3.8,5.9,,,NNE,W,7.0,28.0,59.0,41.0,1012.2,1011.3,7.0,3.0,18.7,18.1,False,True,2.0
46504,2010-05-06,Canberra,5.4,16.1,0.4,4.2,9.0,WNW,35.0,NW,W,19.0,17.0,69.0,45.0,1021.3,1020.3,5.0,4.0,9.6,15.7,False,False,0.0
64681,2010-05-06,MelbourneAirport,8.9,16.8,1.4,3.4,5.5,N,31.0,NW,WSW,13.0,19.0,92.0,47.0,1020.5,1020.8,7.0,5.0,12.0,15.7,True,False,0.0
521,2010-05-06,Albury,7.1,15.3,0.0,,,W,35.0,NW,W,11.0,9.0,78.0,68.0,1022.3,1021.6,8.0,8.0,10.8,15.3,False,False,0.0
31001,2010-05-06,Sydney,10.4,22.3,2.0,4.4,10.2,,,W,WSW,24.0,7.0,48.0,34.0,1020.0,1018.3,1.0,1.0,13.9,21.5,True,False,0.0
34010,2010-05-06,SydneyAirport,9.5,21.6,3.8,4.4,10.2,W,46.0,W,SSW,26.0,15.0,46.0,35.0,1020.3,1018.3,1.0,2.0,14.1,20.5,True,False,0.0
67874,2010-05-06,Melbourne,11.4,18.0,2.2,3.4,5.5,N,31.0,NW,WSW,13.0,19.0,89.0,43.0,1020.1,1020.5,7.0,5.0,13.0,17.0,True,False,0.0
31002,2010-05-07,Sydney,11.3,23.1,0.0,3.8,10.1,,,W,WSW,20.0,6.0,62.0,33.0,1022.4,1018.3,1.0,1.0,13.5,22.9,False,False,0.0
64682,2010-05-07,MelbourneAirport,8.3,19.7,0.0,2.4,0.7,N,41.0,N,NW,24.0,22.0,78.0,57.0,1021.1,1018.5,7.0,7.0,12.8,19.1,False,True,3.0
67875,2010-05-07,Melbourne,10.4,19.8,0.0,2.4,0.7,N,41.0,N,NW,24.0,22.0,73.0,58.0,1020.8,1018.1,7.0,7.0,13.6,19.5,False,True,4.8
522,2010-05-07,Albury,5.7,17.5,0.0,,,W,20.0,S,WNW,2.0,6.0,89.0,56.0,1024.7,1021.7,8.0,6.0,10.2,16.8,False,False,0.0
34011,2010-05-07,SydneyAirport,10.7,23.4,0.0,3.8,10.1,WNW,31.0,WNW,NW,17.0,13.0,51.0,26.0,1022.5,1018.2,1.0,1.0,15.3,23.1,False,False,0.0
46505,2010-05-07,Canberra,1.8,16.8,0.0,3.0,7.0,NW,22.0,WNW,NW,2.0,13.0,89.0,49.0,1024.1,1020.4,8.0,4.0,6.0,16.4,False,False,0.0
34012,2010-05-08,SydneyAirport,11.2,22.7,0.0,4.0,10.1,WNW,24.0,NW,SSE,15.0,4.0,49.0,50.0,1021.9,1019.3,1.0,1.0,16.6,21.8,False,False,0.0
67876,2010-05-08,Melbourne,12.9,19.9,4.8,1.0,9.5,N,31.0,,S,0.0,7.0,75.0,54.0,1023.1,1020.1,3.0,1.0,14.2,19.4,True,False,0.0
46506,2010-05-08,Canberra,0.7,19.0,0.0,1.4,9.8,N,20.0,SSE,NNW,6.0,11.0,85.0,49.0,1024.3,1020.8,1.0,1.0,7.5,18.4,False,False,0.0
523,2010-05-08,Albury,9.6,19.3,0.0,,,SSE,13.0,,,0.0,0.0,84.0,59.0,1023.7,1021.1,6.0,1.0,13.0,18.6,False,False,0.0
64683,2010-05-08,MelbourneAirport,9.7,19.2,3.0,1.0,9.5,N,31.0,,S,0.0,7.0,78.0,54.0,1023.3,1020.3,1.0,1.0,13.4,18.7,True,False,0.0
31003,2010-05-08,Sydney,11.1,24.4,0.0,4.0,10.1,,,W,E,20.0,11.0,65.0,46.0,1021.9,1019.3,1.0,1.0,14.1,22.6,False,False,0.0
46507,2010-05-09,Canberra,2.0,19.0,0.0,1.4,9.7,NNW,24.0,SE,NNW,4.0,13.0,87.0,40.0,1023.7,1019.7,1.0,1.0,8.8,18.7,False,False,0.0
34013,2010-05-09,SydneyAirport,12.0,24.8,0.0,2.0,10.2,ENE,28.0,NW,ESE,17.0,13.0,61.0,38.0,1022.0,1018.1,1.0,1.0,16.7,24.2,False,False,0.0
64684,2010-05-09,MelbourneAirport,10.1,21.8,0.0,3.0,6.7,N,41.0,N,WNW,26.0,24.0,71.0,44.0,1021.0,1018.0,7.0,5.0,14.8,21.5,False,False,0.0
31004,2010-05-09,Sydney,12.3,24.6,0.0,2.0,10.2,,,,E,,17.0,68.0,50.0,1022.0,1018.3,1.0,1.0,15.3,22.4,False,False,0.0
67877,2010-05-09,Melbourne,13.0,22.5,0.0,3.0,6.7,N,41.0,N,WNW,26.0,24.0,69.0,47.0,1020.6,1017.4,7.0,6.0,15.8,21.1,False,False,0.0
524,2010-05-09,Albury,5.7,19.5,0.0,,,ENE,17.0,E,SSE,7.0,4.0,99.0,54.0,1023.4,1019.6,8.0,1.0,9.2,18.6,False,False,0.0
34014,2010-05-10,SydneyAirport,12.0,24.1,0.0,4.4,10.2,NE,35.0,NW,NE,15.0,26.0,64.0,54.0,1020.4,1015.6,1.0,1.0,18.1,23.0,False,False,0.0
67878,2010-05-10,Melbourne,14.5,20.6,0.0,4.4,8.2,N,54.0,N,N,31.0,31.0,60.0,53.0,1016.9,1011.4,2.0,6.0,16.2,19.4,False,True,3.8
64685,2010-05-10,MelbourneAirport,13.0,20.1,0.0,4.4,8.2,N,54.0,N,N,31.0,31.0,65.0,55.0,1017.3,1011.6,2.0,5.0,15.0,18.5,False,True,3.0
31005,2010-05-10,Sydney,12.7,22.6,0.0,4.4,10.2,,,W,NE,13.0,19.0,78.0,61.0,1020.3,1015.8,1.0,1.0,15.7,22.0,False,False,0.0
525,2010-05-10,Albury,5.0,19.8,0.0,,,ENE,17.0,S,NE,2.0,9.0,99.0,47.0,1020.8,1015.2,7.0,,8.1,19.6,False,False,0.0
46508,2010-05-10,Canberra,1.4,18.9,0.0,2.0,9.8,,,NNW,NW,4.0,26.0,87.0,42.0,1021.6,1017.1,0.0,1.0,8.3,17.8,False,False,0.0
